SK_ID_CURR,TARGET
100998,0.15434013325841836
101002,0.1305450434066855
101005,0.15718746130048702
101008,0.145975462754491
101020,0.12124325668707182
101021,0.11855170043879813
101024,0.1132193644002262
101025,0.1490489378360223
101026,0.13029626508865919
101031,0.11756433193594805
101041,0.07548804559839972
101051,0.08245357651472864
101055,0.11022942712262036
101056,0.15061112190422488
101057,0.1192933744065554
101064,0.10213796054104744
101079,0.10821863878667365
101087,0.10977267094581553
101090,0.08945835076401958
101092,0.10900667733476449
101097,0.12721579606254899
101099,0.0822334891936978
101107,0.11538175235698653
101118,0.11706449008086992
101125,0.12100182815596505
101126,0.10167140117522717
101128,0.12365815560215615
101136,0.14783865130707344
101140,0.1284223467650253
101149,0.09979018904392058
101160,0.1115692185814325
101169,0.15358065482632507
101181,0.0958376259039767
101186,0.07419726896232434
101190,0.1260546229659169
101193,0.13607732114647514
101194,0.10849246975789306
101198,0.11696510508051615
101200,0.09730285761366458
101204,0.12586043045091083
101211,0.11033418153014397
101213,0.09995251668450343
101223,0.08542151166974289
101225,0.10987627326387461
101237,0.10370142427188267
101243,0.11043269015787875
101244,0.12690732824862702
101258,0.09996959475893158
101259,0.17787446725033307
101268,0.1316756740733534
101269,0.09097172255819111
101271,0.1439988075468442
101279,0.10082554206071018
101281,0.1258496316329625
101287,0.08977365945280691
101292,0.12872887312838127
101294,0.09962997275838908
101296,0.09221558405630303
101297,0.1019157682406217
101299,0.07509789808332698
101301,0.10082969740333612
101305,0.10723990306514035
101308,0.08239217270592698
101318,0.07754430818582553
101327,0.13417814743076947
101329,0.12555585428672125
101332,0.08938876130437844
101337,0.11928216944779976
101343,0.0822680232485787
101345,0.10082883691100913
101346,0.11841051063223597
101353,0.0712475098149933
101354,0.13044295261618988
101355,0.12490661456510084
101356,0.08204148752479104
101362,0.12927622851251883
101363,0.14762468782493335
101365,0.10790838848520708
101366,0.12604766893374197
101367,0.1385441150729087
101368,0.06997125845853416
101374,0.14113302044795292
101380,0.08007677481961002
101383,0.09444741876892758
101398,0.07528750412894938
101399,0.1662449674199518
101401,0.12261109637954906
101412,0.12006845458475174
101426,0.1398221773698191
101427,0.1606299378582271
101428,0.12126745920696107
101429,0.12993507025526807
101434,0.09159139920389141
101440,0.11046389303808588
101448,0.12206707868485156
101449,0.10752780230140366
101465,0.08836820527599766
101467,0.08582991475180238
101472,0.1673596591366579
101478,0.11427763329424764
101497,0.11309176733861323
101504,0.08771399653634439
101547,0.10102567578645977
101548,0.11940192361416768
101555,0.10317243118853134
101570,0.11624541380853633
101572,0.09211790421853648
101578,0.09724875200861091
101580,0.1385699310679503
101588,0.12121289169083115
101602,0.09374191768219724
101610,0.120139525113012
101614,0.14676730658673945
101616,0.11858047212516544
101643,0.11526299906856155
101644,0.12903905902794713
101649,0.11008126288866871
101650,0.12384667672770851
101665,0.08762791216293914
101667,0.14657643992977804
101669,0.081423547845315
101674,0.1545456749185786
101675,0.11228861920537356
101678,0.13646757862689707
101682,0.09212643125876684
101686,0.1295275052719207
101697,0.15495571779996578
101700,0.11071550370314438
101711,0.09808232624621359
101714,0.07001576118164159
101715,0.12918396566282547
101728,0.12287789007008683
101732,0.09661460836340663
101757,0.12772311604920678
101758,0.11726295039434194
101759,0.12537554122810485
101762,0.06634201689853315
101764,0.09372789748137002
101780,0.1367265120845561
101784,0.11729961613347714
101789,0.09377244792383282
101816,0.11638178265849607
101819,0.07769303882896646
101827,0.060811915937338715
101863,0.11112365769693815
101867,0.1272060666546283
101870,0.09113605707655519
101873,0.13204254227697404
101878,0.11835273528961786
101879,0.07927593761746797
101880,0.08977938273856859
101887,0.12684723816467355
101897,0.08736045153490427
101901,0.07704642977705152
101903,0.16772173577720076
101920,0.09778874123152084
101921,0.10187170679173956
101922,0.11254557688257932
101961,0.17205803187729798
101962,0.09364907771905652
101971,0.09275755066442037
101976,0.14946314487382095
102002,0.11980355821018908
102005,0.08469107186507517
102007,0.17584645593587586
102017,0.09462869671770806
102019,0.15189473169930803
102029,0.07843650904250492
102051,0.10739395309785697
102052,0.0834586366319377
102054,0.09776741539801524
102062,0.14353476599629322
102067,0.13657418278685102
102068,0.11626380299167732
102070,0.08811233504155681
102090,0.10720972105390879
102092,0.15865112971176712
102099,0.14732805113741948
102100,0.06755605599630073
102112,0.12008637994541432
102113,0.11453922690777396
102122,0.13503315938674762
102123,0.1049958500692475
102125,0.08987810432600578
102126,0.12603852798880094
102146,0.1119208000495407
102147,0.1335626391108796
102151,0.10077069155885926
102158,0.11629079545661367
102159,0.1007906022960816
102162,0.08350077236818015
102165,0.09500565798850226
102166,0.13016825008413374
102174,0.0855210035155512
102193,0.17808325099420427
102198,0.11781911995860234
102205,0.13385603369074442
102206,0.12278575946168137
102218,0.11641978237473626
102221,0.12044040183683419
102230,0.1130170045094192
102238,0.10260766715012448
102248,0.09177687662495186
102252,0.12120981477652737
102259,0.08716281192876615
102262,0.12153796958492934
102273,0.09923951746101353
102286,0.12474425409707086
102293,0.10765719842801556
102294,0.0732897516846359
102296,0.09000554472383225
102298,0.12588883625211772
102303,0.10182914994029899
102309,0.12363819067433786
102315,0.08223050182752088
102340,0.10129136287078519
102342,0.09408572369415534
102344,0.12114211537292713
102346,0.1320741801799249
102347,0.09291304460748954
102374,0.14434217679285968
102380,0.1265669610511624
102387,0.09918128294428065
102393,0.09105086915459551
102403,0.10464579029321774
102413,0.11193334018620069
102414,0.08351807270679687
102415,0.10240103674290063
102416,0.0983342612843108
102439,0.11894250709555478
102441,0.10300128026419907
102443,0.09095471796729625
102444,0.12560577733050945
102445,0.1662615728787314
102448,0.0880622892097539
102449,0.1198485792151314
102450,0.157381274465789
102456,0.08899568683979336
102458,0.11771644773140123
102459,0.09642112890945714
102465,0.06832356492739268
102470,0.1510830465646889
102471,0.07569278642798738
102475,0.14280056426555074
102476,0.13963802454039
102506,0.08280054272096833
102509,0.09499660711706974
102519,0.11164164487946418
102522,0.08823929145848164
102545,0.09318813696684429
102549,0.13976544179622777
102562,0.08625639232816033
102563,0.1012801298194972
102568,0.1327168494959524
102582,0.12912980126534052
102592,0.0674944995016488
102597,0.09643151513172313
102605,0.12629493448353374
102614,0.11276253994284507
102617,0.1146914721662364
102634,0.08042574350995718
102652,0.08102424821876654
102655,0.05577463333904768
102671,0.08202937868409961
102694,0.10917947997998997
102701,0.1143474639962592
102703,0.06555411761342653
102704,0.09410354476786277
102713,0.0527407222981968
102720,0.11991395041097626
102731,0.0870286550903568
102733,0.08764469776482843
102749,0.14220614087378855
102755,0.09576578213393445
102763,0.09202080123763062
102770,0.1265611888372697
102772,0.11654695406624106
102799,0.11776282498664246
102838,0.10484687863605156
102854,0.10873633574014617
102862,0.15139355766995607
102863,0.1199497833376847
102867,0.09028043148309149
102868,0.08529051266372684
102878,0.11350943634452794
102887,0.10545909499033301
102898,0.140304496749714
102904,0.10140834432948134
102912,0.15094862277265625
102919,0.0888037544273391
102927,0.08740530344819677
102932,0.11803019753284312
102933,0.15931860104635664
102935,0.08127897245877574
102958,0.12604704665567518
102969,0.11314578197309683
102971,0.10050601804419243
102975,0.08498231996596985
102979,0.12314817077881904
102982,0.07459554762905547
102987,0.14543065521771406
102989,0.10199636152128336
102995,0.12162760167359658
102996,0.10734750391783701
103000,0.07921886972889823
103001,0.1302037688684532
103004,0.10911236218142704
103010,0.1039477621634645
103025,0.126845266018043
103029,0.11578484309322784
103046,0.11183395418218643
103056,0.10624092537499388
103062,0.10612256436313099
103078,0.12438545421415745
103083,0.0776257531936498
103092,0.11880798157243054
103096,0.09788697175505068
103097,0.13801783669700576
103102,0.14978235022504416
103112,0.10257375335412089
103132,0.08237259106853968
103144,0.09751755417391815
103145,0.09349822167764688
103146,0.08058811109526609
103147,0.1298458012585299
103158,0.10429858448052684
103171,0.1299458874227009
103173,0.07599579654945711
103184,0.10922496364948417
103195,0.11913050745744085
103196,0.07496834087679585
103206,0.09102483898073788
103230,0.11510521238130955
103231,0.12473561441433723
103232,0.1183789303472968
103239,0.16926063264519953
103240,0.1077106316090069
103243,0.0902899142722213
103252,0.11653900356459938
103258,0.09558489224559985
103259,0.11827312707338576
103279,0.08803311848477087
103280,0.06825897607717388
103286,0.10873917237577428
103287,0.1550570938427293
103290,0.10966355876209437
103298,0.11807431975130311
103315,0.0710122561154475
103319,0.10054471503879676
103334,0.1383159454566352
103336,0.13985574050892977
103345,0.11170993448096332
103368,0.10039700580919998
103371,0.13003056082136039
103377,0.0852633757438761
103398,0.08431062614288529
103404,0.08293834808871274
103408,0.12234198188888873
103410,0.09181572924155712
103418,0.09987931456996457
103420,0.1330267842105622
103432,0.12943152193635957
103433,0.09861360932595178
103436,0.0867593404634457
103440,0.10581338446516092
103453,0.09926327920730471
103459,0.12092606388447083
103460,0.11434177779179663
103461,0.08130462902550699
103462,0.11787286980884851
103473,0.1112380469434232
103474,0.06424855925958743
103475,0.1341568641785513
103478,0.13776008056407732
103480,0.129354974070937
103484,0.07635176185722427
103494,0.10629819689043538
103513,0.12154172382588936
103515,0.10305566969200251
103516,0.17875753949639722
103525,0.13441485637144018
103541,0.13583822541034232
103544,0.09655098853949262
103562,0.14400577311880494
103570,0.1880400436450431
103572,0.15626697753197516
103574,0.08899766879620084
103575,0.11765727107824663
103591,0.13856355715941557
103594,0.10053962580443988
103609,0.08642045081965198
103613,0.09276132183399959
103614,0.11555784569078459
103615,0.08925951204722482
103624,0.1281972819813875
103625,0.16068030407182207
103628,0.15732315203879563
103629,0.08354664763234113
103647,0.10386913046958092
103648,0.12554274096667972
103651,0.09526868085052978
103658,0.0820348012181131
103668,0.0940400498707441
103669,0.08867100774265854
103676,0.11047490147236456
103682,0.0999654640553795
103683,0.08400598882127472
103689,0.08645532311352036
103725,0.05811771888108902
103733,0.11536167398245009
103744,0.06504856866846635
103762,0.1258859281918791
103771,0.17116307616953647
103773,0.08099993902255367
103783,0.12716461110544475
103784,0.13508699502158614
103808,0.09344606751553133
103812,0.09889001177643612
103813,0.10765919421936637
103814,0.10583227395012282
103818,0.16177582953481756
103824,0.09739065590321151
103828,0.07862731938175979
103830,0.11784758628808777
103840,0.08278446641301282
103842,0.1275602946631843
103847,0.15105042735005825
103848,0.12135016199734305
103851,0.07735334499123996
103854,0.13196395488923007
103857,0.20680146986088677
103861,0.08260260527219976
103862,0.11255357542272007
103865,0.1384362594748329
103870,0.06839516991436066
103876,0.11841080037805445
103891,0.16798040694777472
103908,0.08056245338356337
103914,0.11983219389103958
103918,0.12430372996665522
103940,0.11381078458852321
103963,0.14958736861268604
103966,0.13144937046344374
103971,0.1461376494967932
103980,0.12595232899448405
103984,0.11049046237647672
103985,0.10206619502155084
103998,0.16360624769980345
104019,0.10116677699252623
104026,0.11225128433212135
104035,0.14638642128439375
104044,0.0937907434811206
104045,0.09748374994841756
104047,0.1397494727016072
104051,0.09320808363299538
104058,0.11125693294555984
104063,0.08701084888777504
104066,0.11220055900399924
104087,0.06815699659200085
104089,0.09852951426064424
104095,0.11019692166211759
104098,0.14256295189343668
104104,0.06870620987061449
104110,0.10356533138119234
104120,0.11606781967991575
104122,0.06888041550261678
104131,0.11595455694827725
104132,0.12042086653357571
104135,0.08366813950452179
104136,0.11304137703439238
104149,0.09393108751003981
104150,0.11065233756007142
104156,0.11739338351617659
104165,0.11694966194820806
104175,0.0954158969864356
104179,0.13765906926660318
104184,0.12847717199588024
104206,0.08915336621730588
104216,0.13994501570233017
104230,0.1751875435319281
104257,0.07041246862081318
104272,0.06455652857735625
104273,0.11657376657706663
104278,0.07279315607325275
104294,0.12173571700541114
104295,0.08691386293816242
104297,0.07901033888183039
104298,0.11072150460697613
104308,0.12350929896289725
104318,0.09875200086038448
104319,0.08799644334286315
104320,0.13531101286026173
104327,0.1217096774946139
104334,0.10058758130911113
104344,0.14048134588047034
104350,0.08859422332327205
104351,0.11447832056967244
104354,0.12354414668546457
104369,0.16676956948450375
104376,0.10683591367356877
104381,0.11251748837427135
104384,0.12233566617696273
104391,0.07882331944899201
104394,0.11688004017203492
104398,0.14116377942793826
104402,0.08956046245928176
104408,0.12409714495825577
104409,0.07460186904714858
104410,0.1559736835066679
104412,0.11036458002324406
104417,0.13571139502806037
104424,0.11508179351570183
104426,0.08969743423479795
104435,0.11512001775748612
104445,0.09431684289987073
104458,0.08313437113073094
104460,0.1123366758597565
104466,0.09148150502139266
104472,0.12571768709437028
104473,0.13742652985952017
104479,0.07434155260296908
104480,0.09839632042430202
104482,0.15171697971640644
104499,0.07403801788645235
104501,0.074664631892024
104502,0.08545421984848078
104506,0.10442062319559885
104510,0.0747748991598706
104512,0.07947449396670622
104520,0.1633186254452928
104528,0.1244528970488482
104529,0.11889191377984053
104541,0.12680225173470114
104578,0.08504477958672782
104584,0.09808540602459855
104588,0.12430445106220082
104602,0.10032247436230186
104610,0.08645557408670408
104611,0.1050862967968069
104618,0.13665380476642394
104620,0.09820791807096294
104622,0.06619934145745597
104624,0.10100503924681532
104625,0.1119345577397202
104634,0.1441763203199198
104639,0.11726391341322777
104646,0.09576489115029728
104647,0.07715919710509525
104652,0.06687156958987078
104670,0.11891164577457143
104677,0.10338925451118423
104685,0.1506593546323636
104691,0.11815846470611817
104696,0.10958664316530685
104699,0.0894891181601278
104712,0.13338162304020032
104714,0.10320666523993939
104717,0.11252335828434036
104718,0.09555901992995261
104740,0.07989792322880887
104741,0.11970438007052325
104743,0.06472477432795469
104744,0.12044371581568772
104747,0.12575732023945463
104767,0.11779923975677865
104772,0.22646298113893282
104776,0.15709717655685454
104779,0.08958157442051473
104814,0.10842296306491206
104815,0.09375575011146026
104830,0.11028242147737825
104831,0.13808254651198332
104833,0.13262324535969133
104839,0.09284469404735857
104840,0.10403363808427037
104860,0.10540334316116272
104861,0.08317212459514665
104866,0.10484487535226703
104870,0.10272542813785754
104877,0.12353741821026946
104878,0.08332996298860523
104879,0.1011705385799304
104880,0.11379950577088618
104899,0.10714733742078227
104906,0.08310238171416022
104907,0.13396200796923022
104913,0.1235488831923745
104916,0.13581747494207136
104921,0.1143938238418169
104930,0.09889793112284917
104931,0.11447218582969138
104936,0.11906591409489013
104937,0.09795878400705119
104942,0.09669095049428245
104943,0.10259268944447102
104969,0.13583149860620192
104972,0.17639283013626667
104988,0.11231322984398485
105013,0.13902589482677238
105015,0.12079931458976324
105019,0.0973612117006203
105027,0.13415722975688377
105030,0.12296310673690299
105035,0.18538971416282335
105041,0.09116066579181745
105051,0.16026536224311497
105056,0.10738296380313138
105067,0.19084688036773
105071,0.11303439093080789
105072,0.08592448947615328
105074,0.1536611134995373
105091,0.141465107865028
105101,0.09161608517213818
105103,0.10238819971288614
105134,0.11775041743242219
105139,0.10842771519274913
105142,0.16102086216527345
105146,0.10276880129609477
105163,0.10323059755931689
105168,0.13740236266163408
105172,0.07582441652925286
105176,0.14372898031599232
105195,0.11314719581219197
105196,0.15346896091720652
105197,0.08731471314401093
105203,0.11343168001545578
105223,0.10801192226644468
105227,0.12397016743584387
105228,0.07667236407455327
105230,0.16119172587353167
105231,0.15799963135105435
105239,0.09990281973322947
105242,0.13783844260456424
105244,0.11766332580368188
105245,0.1302374569235128
105248,0.06123351606122461
105249,0.09879985494301606
105266,0.1502084633913449
105271,0.15590656865947658
105276,0.1374439679907622
105282,0.13135432547710527
105292,0.1044815946772922
105297,0.06508677325191006
105332,0.15312880678457402
105333,0.09216115863879495
105343,0.0879083259144437
105344,0.07264999943241239
105345,0.11883192039928724
105357,0.1056461157625126
105359,0.10292897476162181
105366,0.08949703068792193
105367,0.1245143959421038
105370,0.05777315846395098
105377,0.10529883010781764
105390,0.10789206920981252
105399,0.08071611035472583
105403,0.1045988299853688
105404,0.09720651801825278
105414,0.08848370489241318
105417,0.10315597513946444
105425,0.14978747010352306
105452,0.08528366257609656
105454,0.13715364843910355
105456,0.14020406601194205
105470,0.12238997160631633
105471,0.07702156518906621
105483,0.09600601807979156
105493,0.14482685655339064
105508,0.15082132199577056
105514,0.13239382558657817
105515,0.07537986915284098
105528,0.1496491451788499
105529,0.09760286066577435
105531,0.09140795481710473
105532,0.09521081758439083
105558,0.07583055435187211
105574,0.11664686476994915
105578,0.07895000722947636
105584,0.17170013450704769
105595,0.12585455695980222
105617,0.13976358208707795
105618,0.11232392829129592
105621,0.09433903030258996
105625,0.09210687246041392
105629,0.09827813226109927
105630,0.08329731509037598
105634,0.09234580496870569
105635,0.12063138903554761
105641,0.10083033349607902
105647,0.13407113286220335
105648,0.09112297383030489
105655,0.09610404428200381
105657,0.08984437330480494
105672,0.13950581207534252
105678,0.11794758649698156
105682,0.08672351402031342
105691,0.11793205721796503
105692,0.10333669346741328
105706,0.15396632537990027
105712,0.1428401495263917
105720,0.10456028731806655
105734,0.08823486965770885
105735,0.11407367298976284
105736,0.11166482814953375
105737,0.07136179236183997
105738,0.16034370161747238
105740,0.13597356977836136
105744,0.07932659668436999
105747,0.13739897970256598
105749,0.11812425467813772
105754,0.11844937566762172
105758,0.083284432634805
105760,0.09377553232927688
105767,0.11629732182521667
105784,0.1366565903973492
105791,0.11822525847795513
105802,0.09580502350665641
105807,0.14177011869198378
105809,0.10049691934375798
105816,0.11041680695998832
105817,0.06454458060949265
105824,0.1406939599203465
105832,0.1161479968752346
105856,0.09566584815205811
105865,0.10637647560848862
105899,0.08263025273407991
105906,0.0677675229568866
105916,0.11396633129576494
105923,0.12858534033640295
105937,0.11363977528779981
105965,0.08999397105502109
105966,0.09841600914536489
105968,0.08552514712214195
105973,0.09868993121897221
105976,0.11712064694711301
105978,0.07644349338926111
105979,0.08451886515820636
105991,0.1157258871643201
105998,0.09521249838991766
105999,0.10861743215555388
106000,0.1349935563449848
106001,0.11543233911194939
106010,0.10587499018507088
106011,0.11971781832702241
106013,0.12960094833272523
106015,0.1156895382326322
106026,0.08348353072591755
106032,0.09700974334022677
106035,0.10479119856917778
106040,0.09724425446716294
106041,0.14460914310425738
106044,0.07359580354158723
106053,0.11065189257145928
106054,0.0820940090792603
106065,0.14804303046679082
106081,0.09070380104822534
106083,0.12207219786631614
106087,0.11730555375498689
106090,0.11459214555169443
106101,0.06946448991272433
106102,0.14666628440386023
106109,0.08793914668541349
106116,0.07785014292187123
106150,0.08852449407035295
106155,0.2007217026347319
106166,0.11092802563975906
106176,0.09460357810272269
106189,0.07844330093701427
106199,0.14770220055487912
106205,0.11329800984791823
106206,0.10290691114110032
106211,0.1009849941162104
106214,0.07181827632614796
106216,0.09842504727439647
106217,0.11356424032632959
106225,0.08654626269995913
106249,0.08996800572373978
106256,0.11536643600158901
106258,0.0984030978746118
106261,0.10204445732571288
106262,0.12155097817256601
106264,0.062280081971698466
106271,0.11638412949022295
106276,0.1102247950365308
106277,0.10525230613339445
106286,0.12429197940193955
106293,0.07811001865159573
106295,0.09087681914696143
106296,0.11947163041561938
106297,0.13219692390450566
106298,0.10432193012149844
106311,0.07975024564196898
106314,0.1422684182869616
106320,0.12940613624614009
106334,0.11927259891599593
106346,0.0985442490293463
106347,0.0945184015807522
106349,0.10996784615777114
106354,0.12173202850471473
106360,0.07829684239216682
106373,0.0947445253328193
106377,0.09854891477472437
106386,0.12214370582431691
106387,0.12097638417639756
106391,0.06839991834188128
106401,0.13567237771613683
106411,0.14678241140049902
106413,0.13716986261305425
106426,0.11863946748941749
106427,0.09050817069873301
106428,0.15560983689456387
106434,0.11506948276882628
106438,0.10753124064792256
106440,0.11785511961949409
106441,0.06978744482189451
106452,0.131286524462485
106453,0.09702634978604897
106454,0.11416100031883533
106457,0.10660200845671496
106484,0.09526899694556681
106488,0.1689717342233888
106491,0.11946584902289514
106514,0.10263688400034833
106527,0.10977624761975634
106528,0.08908508215159773
106529,0.07409891290107791
106534,0.15362948587668718
106550,0.12293258519566286
106577,0.10191716160450533
106585,0.14849287107642553
106590,0.0900415733802986
106607,0.10664301490215457
106610,0.1227110859751305
106611,0.11574638837963025
106612,0.14314896625278506
106624,0.08551600465667404
106631,0.07625420549642982
106647,0.1948702068733558
106660,0.14111259890445427
106674,0.10993240966465812
106687,0.0930532307339806
106712,0.11590793396880346
106713,0.11770599557782423
106717,0.0891211983943212
106720,0.10089452899651591
106721,0.11217647372198782
106724,0.10192487323522943
106735,0.11758998928719448
106739,0.1057372958773834
106740,0.11439052852212603
106754,0.07703045066922107
106760,0.19522157177193977
106761,0.1295820067974225
106784,0.1298995828079129
106787,0.1091996496823986
106797,0.08635385402218233
106798,0.10192457194454017
106802,0.1511926982882357
106803,0.12392828975257128
106804,0.17868419798384644
106805,0.09158096489113327
106810,0.1389975215876529
106812,0.11751215172977167
106813,0.09206454378039383
106817,0.07911594825158347
106822,0.13398842772006833
106823,0.0978453449073499
106827,0.08081336666926665
106841,0.09945534813418998
106851,0.11605071375488256
106852,0.11296287063524478
106853,0.16731601966537274
106854,0.18177114493730764
106861,0.12842943374221888
106873,0.14844676045874844
106877,0.08951575740514196
106878,0.11236508885120423
106881,0.11949381578107232
106900,0.10756753386988999
106906,0.09424237672096737
106907,0.09157174259024865
106914,0.10605429740092075
106916,0.11667380181081509
106924,0.08602033548896981
106931,0.0924070565319069
106936,0.1369546583797486
106937,0.09849757461112761
106938,0.08270200709926366
106939,0.12246349376152209
106943,0.10754835894525139
106944,0.10512992968074743
106967,0.12204464190689242
106980,0.0929450612298053
106986,0.08268339368250582
106987,0.10486080046316634
106990,0.08054320399408409
107013,0.06479514392883844
107023,0.10814434914977018
107033,0.09250413694113077
107037,0.11700872551152515
107048,0.11433452822996941
107071,0.1284480242887704
107081,0.0652034284023887
107113,0.0927623990207971
107130,0.07727880375279489
107131,0.10299975949692308
107145,0.11557695527731075
107156,0.10165498745986468
107219,0.08397146312068003
107222,0.15286996426227656
107223,0.21198840999945073
107232,0.1455194743842351
107245,0.10737214318415021
107246,0.06120339060362734
107247,0.0811952507883981
107256,0.07546945883601403
107259,0.1051853328410552
107260,0.06886767037409441
107279,0.17070479020618617
107280,0.1006212877384066
107281,0.10941864080118882
107285,0.11429620059520047
107329,0.12552892857262613
107337,0.10075419783406361
107349,0.10288742661720653
107350,0.1142148483063891
107351,0.08208743782961724
107359,0.1692746623972328
107391,0.10748262132062125
107394,0.13398951588482283
107395,0.08557459308328541
107406,0.13535982729907656
107416,0.13248260453568633
107417,0.10968009748557246
107418,0.11177000195149513
107419,0.0968180818892283
107444,0.11073553454694321
107445,0.11937067474008357
107446,0.1126538241136472
107460,0.12205853699482601
107470,0.12482224241682328
107475,0.09549928839349735
107520,0.12008701592873555
107526,0.09640009342213816
107527,0.07200788916071953
107530,0.08381546447324172
107532,0.18145637071627702
107534,0.13399372424285913
107535,0.1270703677479075
107554,0.1358012471415675
107556,0.10777683099553263
107559,0.1155078095704749
107561,0.07304008614498526
107564,0.08339860281900463
107566,0.11656492333024536
107571,0.09131173268195428
107590,0.12599807980794722
107602,0.10207489795953566
107625,0.14195210219508772
107626,0.15324971969455017
107635,0.11655760134097534
107636,0.08936435590132769
107645,0.11339380138717788
107652,0.12616025753092286
107655,0.0772542564211789
107668,0.08319602989577699
107670,0.08632370200623064
107677,0.06261781085862504
107680,0.12398122416285663
107683,0.11088839012531443
107684,0.09276646061345267
107691,0.11111357005479225
107692,0.14513536587795814
107703,0.12920683652924583
107709,0.06802582929149231
107710,0.103305054781894
107721,0.1103869204825221
107725,0.12699351205376896
107727,0.1493367492632076
107739,0.10093645894921514
107740,0.12150442652271803
107741,0.1274798690604069
107747,0.11059711995884446
107765,0.15765050968583355
107768,0.08784317589248058
107775,0.11089801416748189
107782,0.14120418665129472
107790,0.09522405617185933
107801,0.09430886567719815
107807,0.06643897594629515
107811,0.13380730364332
107817,0.14083911728498655
107826,0.09165647741702845
107838,0.11185719571831813
107839,0.1077007090345456
107843,0.08521240077572478
107847,0.07646214050534571
107849,0.10802774158558762
107850,0.11962243854536164
107867,0.11848235845159504
107871,0.12996985996597218
107908,0.10250650400912581
107913,0.15260138711966634
107927,0.12454198187507488
107931,0.07227276503349787
107955,0.08394612569068362
107962,0.09806728263819707
107977,0.09476872606793214
107978,0.09963702500238845
107993,0.07692225870696344
108010,0.10157641279761725
108016,0.12969144895487553
108018,0.1756699941133753
108027,0.14569120875922434
108045,0.10545688766273531
108069,0.14388620726191365
108082,0.12259012574510596
108089,0.10390437265277788
108092,0.09729524166856066
108106,0.0823209347210553
108112,0.0990636442901546
108120,0.14494268173250588
108122,0.19648280351935454
108135,0.14423843353414093
108170,0.0948269126429914
108171,0.10984394339792106
108177,0.07620207725518895
108180,0.12609596842361492
108183,0.10964686095448539
108184,0.06598248138996397
108185,0.11706087366339439
108192,0.12118454230621248
108195,0.1338038973446794
108196,0.14741520681807208
108218,0.08101565620485825
108219,0.1473478307715529
108243,0.12956466290650256
108249,0.07455251858057203
108251,0.06245251644737186
